season,player_id,games,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,calculated_points,position,passing_yards_per_game,passing_tds_per_game,interceptions_per_game,rushing_yards_per_game,rushing_tds_per_game,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,fantasy_points_per_game,calculated_points_per_game
2017,00-0030068,16,0.0,0,0.0,44.0,0,56,105,962.0,2,112.60000000000001,168.6,140.60000000000002,WR,0.0,0.0,0.0,2.75,0.0,3.5,6.5625,60.125,0.125,7.0375000000000005,8.787500000000001
2018,00-0030068,11,0.0,0,0.0,9.0,0,23,44,395.0,4,64.4,87.4,75.9,WR,0.0,0.0,0.0,0.8181818181818182,0.0,2.090909090909091,4.0,35.90909090909091,0.36363636363636365,5.854545454545455,6.9
2019,00-0030068,8,0.0,0,0.0,15.0,0,12,21,186.0,1,26.1,38.1,32.1,WR,0.0,0.0,0.0,1.875,0.0,1.5,2.625,23.25,0.125,3.2625,4.0125
2021,00-0030068,14,0.0,0,0.0,-1.0,0,20,40,313.0,1,37.199999999999996,57.2,47.2,WR,0.0,0.0,0.0,-0.07142857142857142,0.0,1.4285714285714286,2.857142857142857,22.357142857142858,0.07142857142857142,2.657142857142857,3.3714285714285714
2022,00-0030068,12,0.0,0,0.0,5.0,0,27,42,387.0,4,63.2,90.2,76.7,WR,0.0,0.0,0.0,0.4166666666666667,0.0,2.25,3.5,32.25,0.3333333333333333,5.266666666666667,6.391666666666667
2023,00-0030068,10,0.0,0,0.0,33.0,0,4,13,67.0,0,10.0,14.0,12.0,WR,0.0,0.0,0.0,3.3,0.0,0.4,1.3,6.7,0.0,1.0,1.2
2022,00-0030074,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,00-0030085,16,0.0,0,0.0,0.0,0,58,105,847.0,6,116.7,174.7,149.7,WR,0.0,0.0,0.0,0.0,0.0,3.625,6.5625,52.9375,0.375,7.29375,9.35625
2018,00-0030085,15,3.0,1,0.0,0.0,0,37,64,553.0,6,97.42,134.42000000000002,113.92,WR,0.2,0.06666666666666667,0.0,0.0,0.0,2.466666666666667,4.266666666666667,36.86666666666667,0.4,6.494666666666666,7.594666666666667
2019,00-0030085,13,0.0,0,0.0,0.0,0,40,55,561.0,4,80.10000000000001,120.1,100.1,WR,0.0,0.0,0.0,0.0,0.0,3.076923076923077,4.230769230769231,43.15384615384615,0.3076923076923077,6.161538461538462,7.699999999999999
2020,00-0030085,7,0.0,0,0.0,0.0,0,11,19,144.0,1,20.400000000000002,31.400000000000002,25.9,WR,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2.7142857142857144,20.571428571428573,0.14285714285714285,2.9142857142857146,3.6999999999999997
2021,00-0030085,7,0.0,0,0.0,1.0,0,6,23,68.0,1,12.9,18.9,15.9,WR,0.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,3.2857142857142856,9.714285714285714,0.14285714285714285,1.842857142857143,2.2714285714285714
2017,00-0030089,13,0.0,0,0.0,0.0,0,15,22,153.0,4,39.3,54.3,46.8,TE,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,1.6923076923076923,11.76923076923077,0.3076923076923077,3.023076923076923,3.5999999999999996
2018,00-0030089,10,0.0,0,0.0,0.0,0,13,19,87.0,0,8.700000000000001,21.7,15.200000000000001,TE,0.0,0.0,0.0,0.0,0.0,1.3,1.9,8.7,0.0,0.8700000000000001,1.52
2019,00-0030089,6,0.0,0,0.0,0.0,0,8,10,79.0,0,7.9,15.9,11.9,TE,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,13.166666666666666,0.0,1.3166666666666667,1.9833333333333334
2020,00-0030089,2,0.0,0,0.0,0.0,0,1,3,12.0,0,1.2000000000000002,2.2,1.7000000000000002,TE,0.0,0.0,0.0,0.0,0.0,0.5,1.5,6.0,0.0,0.6000000000000001,0.8500000000000001
2019,00-0030090,1,0.0,0,0.0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2017,00-0030091,8,0.0,0,0.0,3.0,0,18,37,240.0,3,42.300000000000004,60.300000000000004,51.3,WR,0.0,0.0,0.0,0.375,0.0,2.25,4.625,30.0,0.375,5.2875000000000005,6.4125
2020,00-0030092,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,PN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,00-0030097,1,0.0,0,0.0,0.0,0,1,1,1.0,1,6.1,7.1,6.6,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.1,6.6
2017,00-0030107,16,0.0,0,0.0,286.0,3,53,71,444.0,2,101.0,154.0,129.5,RB,0.0,0.0,0.0,17.875,0.1875,3.3125,4.4375,27.75,0.125,6.3125,8.09375
2018,00-0030107,14,0.0,0,0.0,171.0,0,61,74,384.0,0,55.5,116.5,86.0,RB,0.0,0.0,0.0,12.214285714285714,0.0,4.357142857142857,5.285714285714286,27.428571428571427,0.0,3.9642857142857144,6.142857142857143
2020,00-0030107,4,0.0,0,0.0,14.0,0,5,6,43.0,0,5.7,10.7,8.2,RB,0.0,0.0,0.0,3.5,0.0,1.25,1.5,10.75,0.0,1.425,2.05
2017,00-0030108,6,0.0,0,0.0,0.0,0,13,26,158.0,1,23.8,36.8,28.3,TE,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,4.333333333333333,26.333333333333332,0.16666666666666666,3.966666666666667,4.716666666666667
2018,00-0030108,13,0.0,0,0.0,0.0,0,24,43,305.0,0,30.5,54.5,42.5,TE,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,3.3076923076923075,23.46153846153846,0.0,2.3461538461538463,3.269230769230769
2019,00-0030108,13,0.0,0,0.0,0.0,0,34,41,320.0,5,64.0,98.0,79.0,TE,0.0,0.0,0.0,0.0,0.0,2.6153846153846154,3.1538461538461537,24.615384615384617,0.38461538461538464,4.923076923076923,6.076923076923077
2020,00-0030108,5,0.0,0,0.0,0.0,0,9,12,86.0,0,8.600000000000001,17.6,13.1,TE,0.0,0.0,0.0,0.0,0.0,1.8,2.4,17.2,0.0,1.7200000000000002,2.62
2021,00-0030108,14,0.0,0,0.0,0.0,0,27,42,261.0,2,38.1,65.10000000000001,51.6,TE,0.0,0.0,0.0,0.0,0.0,1.9285714285714286,3.0,18.642857142857142,0.14285714285714285,2.7214285714285715,3.685714285714286
2022,00-0030108,7,0.0,0,0.0,0.0,0,4,8,26.0,0,2.6,6.6,4.6,TE,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.1428571428571428,3.7142857142857144,0.0,0.37142857142857144,0.6571428571428571
2017,00-0030112,9,0.0,0,0.0,5.0,2,6,11,43.0,1,22.799999999999997,28.799999999999997,25.8,RB,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.6666666666666666,1.2222222222222223,4.777777777777778,0.1111111111111111,2.533333333333333,2.8666666666666667
2018,00-0030112,7,0.0,0,0.0,0.0,0,6,9,41.0,0,4.1000000000000005,10.100000000000001,7.1000000000000005,RB,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,5.857142857142857,0.0,0.5857142857142857,1.0142857142857145
2017,00-0030117,15,0.0,0,0.0,426.0,1,10,15,93.0,0,57.900000000000006,67.9,62.900000000000006,RB,0.0,0.0,0.0,28.4,0.06666666666666667,0.6666666666666666,1.0,6.2,0.0,3.8600000000000003,4.193333333333333
2018,00-0030140,1,7.0,0,0.0,0.0,0,0,0,0.0,0,0.28,0.28,0.28,PN,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28
2023,00-0030140,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,PN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,00-0030147,12,0.0,0,0.0,19.0,0,17,32,202.0,1,28.1,45.1,36.6,WR,0.0,0.0,0.0,1.5833333333333333,0.0,1.4166666666666667,2.6666666666666665,16.833333333333332,0.08333333333333333,2.341666666666667,3.0500000000000003
2018,00-0030147,7,0.0,0,0.0,0.0,0,10,19,188.0,2,30.8,40.8,35.8,WR,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,2.7142857142857144,26.857142857142858,0.2857142857142857,4.4,5.114285714285714
2019,00-0030147,2,0.0,0,0.0,0.0,0,3,8,25.0,0,2.5,5.5,4.0,WR,0.0,0.0,0.0,0.0,0.0,1.5,4.0,12.5,0.0,1.25,2.0
2017,00-0030151,1,0.0,0,0.0,0.0,0,0,0,0.0,0,-2.0,-2.0,0.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
2020,00-0030151,1,18.0,0,0.0,0.0,0,0,0,0.0,0,0.72,0.72,0.72,QB,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72
2017,00-0030155,13,0.0,0,0.0,0.0,0,18,35,224.0,1,28.400000000000002,46.400000000000006,37.400000000000006,TE,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,2.6923076923076925,17.23076923076923,0.07692307692307693,2.184615384615385,2.8769230769230774
2018,00-0030155,10,0.0,0,0.0,0.0,0,12,25,164.0,3,34.4,46.400000000000006,40.400000000000006,TE,0.0,0.0,0.0,0.0,0.0,1.2,2.5,16.4,0.3,3.44,4.040000000000001
2019,00-0030155,13,0.0,0,0.0,0.0,0,15,27,149.0,3,34.900000000000006,49.900000000000006,40.4,TE,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,2.076923076923077,11.461538461538462,0.23076923076923078,2.684615384615385,3.1076923076923078
2020,00-0030155,7,0.0,0,0.0,0.0,0,7,14,45.0,0,4.5,11.5,8.0,TE,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.428571428571429,0.0,0.6428571428571429,1.1428571428571428
2021,00-0030155,3,0.0,0,0.0,0.0,0,3,6,10.0,0,1.0,4.0,2.5,TE,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.3333333333333335,0.0,0.3333333333333333,0.8333333333333334
2018,00-0030170,1,0.0,0,0.0,4.0,0,0,0,0.0,0,0.4,0.4,0.4,S,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2017,00-0030181,15,0.0,0,0.0,0.0,0,80,108,690.0,4,89.0,169.0,133.0,TE,0.0,0.0,0.0,0.0,0.0,5.333333333333333,7.2,46.0,0.26666666666666666,5.933333333333334,8.866666666666667
2018,00-0030181,6,0.0,0,0.0,0.0,0,26,33,245.0,2,34.5,60.5,49.5,TE,0.0,0.0,0.0,0.0,0.0,4.333333333333333,5.5,40.833333333333336,0.3333333333333333,5.75,8.25
2019,00-0030181,15,0.0,0,0.0,0.0,0,43,72,448.0,4,68.8,111.8,90.30000000000001,TE,0.0,0.0,0.0,0.0,0.0,2.8666666666666667,4.8,29.866666666666667,0.26666666666666666,4.586666666666667,6.0200000000000005
2020,00-0030181,13,0.0,0,0.0,0.0,0,23,33,251.0,3,41.1,64.10000000000001,54.6,TE,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,2.5384615384615383,19.307692307692307,0.23076923076923078,3.161538461538462,4.2
2021,00-0030181,15,0.0,0,0.0,0.0,0,29,43,302.0,3,50.2,79.2,62.7,TE,0.0,0.0,0.0,0.0,0.0,1.9333333333333333,2.8666666666666667,20.133333333333333,0.2,3.3466666666666667,4.180000000000001
2018,00-0030196,1,0.0,0,0.0,3.0,0,0,0,0.0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004,S,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004
2020,00-0030196,1,0.0,0,0.0,1.0,0,0,0,0.0,0,0.1,0.1,0.1,S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
2019,00-0030197,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,LB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,00-0030216,10,0.0,0,0.0,-8.0,0,16,22,125.0,1,13.700000000000001,29.7,25.7,TE,0.0,0.0,0.0,-0.8,0.0,1.6,2.2,12.5,0.1,1.37,2.57
2018,00-0030216,11,0.0,0,0.0,0.0,0,16,24,185.0,1,24.500000000000004,40.5,32.5,TE,0.0,0.0,0.0,0.0,0.0,1.4545454545454546,2.1818181818181817,16.818181818181817,0.09090909090909091,2.2272727272727275,2.9545454545454546
2019,00-0030216,13,0.0,0,0.0,0.0,0,25,35,226.0,3,40.6,65.6,53.1,TE,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,2.6923076923076925,17.384615384615383,0.23076923076923078,3.123076923076923,4.084615384615384
2020,00-0030216,8,0.0,0,0.0,0.0,0,8,10,46.0,1,10.6,18.6,14.600000000000001,TE,0.0,0.0,0.0,0.0,0.0,1.0,1.25,5.75,0.125,1.325,1.8250000000000002
2017,00-0030279,16,0.0,0,0.0,9.0,0,102,159,1393.0,6,176.2,278.2,227.20000000000002,WR,0.0,0.0,0.0,0.5625,0.0,6.375,9.9375,87.0625,0.375,11.0125,14.200000000000001
2018,00-0030279,15,0.0,0,0.0,75.0,0,97,136,1196.0,6,163.1,260.1,211.60000000000002,WR,0.0,0.0,0.0,5.0,0.0,6.466666666666667,9.066666666666666,79.73333333333333,0.4,10.873333333333333,14.106666666666667
2019,00-0030279,16,0.0,0,0.0,16.0,0,104,149,1199.0,6,157.5,261.5,209.5,WR,0.0,0.0,0.0,1.0,0.0,6.5,9.3125,74.9375,0.375,9.84375,13.09375
2020,00-0030279,14,0.0,0,0.0,-1.0,0,100,147,992.0,8,145.1,245.1,197.10000000000002,WR,0.0,0.0,0.0,-0.07142857142857142,0.0,7.142857142857143,10.5,70.85714285714286,0.5714285714285714,10.364285714285714,14.078571428571431
2021,00-0030279,16,0.0,0,0.0,0.0,0,106,157,1138.0,6,151.8,257.8,202.8,WR,0.0,0.0,0.0,0.0,0.0,6.625,9.8125,71.125,0.375,9.4875,12.675
2022,00-0030279,10,0.0,0,0.0,8.0,0,66,89,752.0,4,98.0,164.0,133.0,WR,0.0,0.0,0.0,0.8,0.0,6.6,8.9,75.2,0.4,9.8,13.3
2023,00-0030279,13,49.0,1,0.0,6.0,0,108,150,1243.0,7,170.86,278.86,226.86,WR,3.769230769230769,0.07692307692307693,0.0,0.46153846153846156,0.0,8.307692307692308,11.538461538461538,95.61538461538461,0.5384615384615384,13.143076923076924,17.450769230769232
2017,00-0030287,11,0.0,0,0.0,55.0,1,39,59,369.0,0,48.400000000000006,87.39999999999999,67.9,RB,0.0,0.0,0.0,5.0,0.09090909090909091,3.5454545454545454,5.363636363636363,33.54545454545455,0.0,4.4,6.172727272727273
2017,00-0030288,10,0.0,0,0.0,264.0,5,30,36,254.0,3,99.80000000000001,129.8,114.80000000000001,RB,0.0,0.0,0.0,26.4,0.5,3.0,3.6,25.4,0.3,9.98,11.48
2018,00-0030288,8,0.0,0,0.0,186.0,0,14,20,131.0,1,35.7,49.7,44.7,RB,0.0,0.0,0.0,23.25,0.0,1.75,2.5,16.375,0.125,4.4625,5.5875
2019,00-0030288,13,0.0,0,0.0,302.0,3,27,38,279.0,0,74.10000000000001,101.10000000000001,89.60000000000001,RB,0.0,0.0,0.0,23.23076923076923,0.23076923076923078,2.076923076923077,2.923076923076923,21.46153846153846,0.0,5.700000000000001,6.892307692307693
2020,00-0030288,10,0.0,0,0.0,274.0,3,25,33,192.0,3,82.60000000000001,107.6,95.10000000000001,RB,0.0,0.0,0.0,27.4,0.3,2.5,3.3,19.2,0.3,8.260000000000002,9.510000000000002
2021,00-0030288,14,0.0,0,0.0,427.0,3,25,32,186.0,0,79.3,104.3,91.80000000000001,RB,0.0,0.0,0.0,30.5,0.21428571428571427,1.7857142857142858,2.2857142857142856,13.285714285714286,0.0,5.664285714285714,6.557142857142858
2022,00-0030288,15,0.0,0,0.0,80.0,0,37,51,204.0,1,34.4,71.4,52.900000000000006,RB,0.0,0.0,0.0,5.333333333333333,0.0,2.466666666666667,3.4,13.6,0.06666666666666667,2.2933333333333334,3.526666666666667
2017,00-0030290,2,0.0,0,0.0,0.0,0,1,6,8.0,0,0.8,1.8,1.3,WR,0.0,0.0,0.0,0.0,0.0,0.5,3.0,4.0,0.0,0.4,0.65
2017,00-0030300,14,0.0,0,0.0,0.0,0,31,69,477.0,4,71.7,102.7,87.2,WR,0.0,0.0,0.0,0.0,0.0,2.2142857142857144,4.928571428571429,34.07142857142857,0.2857142857142857,5.121428571428572,6.228571428571429
2018,00-0030300,10,0.0,0,0.0,0.0,0,14,19,166.0,5,46.6,60.6,53.6,WR,0.0,0.0,0.0,0.0,0.0,1.4,1.9,16.6,0.5,4.66,5.36
2019,00-0030300,8,0.0,0,0.0,0.0,0,16,28,220.0,2,32.0,48.0,42.0,WR,0.0,0.0,0.0,0.0,0.0,2.0,3.5,27.5,0.25,4.0,5.25
2017,00-0030404,10,0.0,0,0.0,294.0,2,39,54,510.0,4,116.4,155.4,135.9,RB,0.0,0.0,0.0,29.4,0.2,3.9,5.4,51.0,0.4,11.64,13.59
2018,00-0030404,10,0.0,0,0.0,178.0,0,41,55,268.0,1,50.6,91.6,71.1,RB,0.0,0.0,0.0,17.8,0.0,4.1,5.5,26.8,0.1,5.0600000000000005,7.109999999999999
2019,00-0030404,11,0.0,0,0.0,138.0,0,42,58,378.0,0,51.6,93.60000000000001,72.60000000000001,RB,0.0,0.0,0.0,12.545454545454545,0.0,3.8181818181818183,5.2727272727272725,34.36363636363637,0.0,4.690909090909091,6.6000000000000005
2020,00-0030404,6,0.0,0,0.0,20.0,0,20,23,146.0,1,22.599999999999998,42.6,32.6,RB,0.0,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,3.8333333333333335,24.333333333333332,0.16666666666666666,3.766666666666666,5.433333333333334
2018,00-0030414,11,0.0,0,0.0,246.0,2,20,23,224.0,0,59.0,79.0,69.0,RB,0.0,0.0,0.0,22.363636363636363,0.18181818181818182,1.8181818181818181,2.090909090909091,20.363636363636363,0.0,5.363636363636363,6.2727272727272725
2019,00-0030414,3,0.0,0,0.0,51.0,0,5,7,22.0,0,7.300000000000001,12.3,9.8,RB,0.0,0.0,0.0,17.0,0.0,1.6666666666666667,2.3333333333333335,7.333333333333333,0.0,2.4333333333333336,3.266666666666667
2017,00-0030422,12,0.0,0,0.0,0.0,0,15,29,180.0,1,24.0,39.0,31.5,TE,0.0,0.0,0.0,0.0,0.0,1.25,2.4166666666666665,15.0,0.08333333333333333,2.0,2.625
2018,00-0030422,2,0.0,0,0.0,0.0,0,2,4,9.0,0,0.9,2.9,1.9,TE,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,0.0,0.45,0.95
2017,00-0030431,12,0.0,0,0.0,12.0,0,56,85,781.0,5,107.30000000000001,163.3,137.3,WR,0.0,0.0,0.0,1.0,0.0,4.666666666666667,7.083333333333333,65.08333333333333,0.4166666666666667,8.941666666666668,11.441666666666668
2018,00-0030431,16,0.0,0,0.0,157.0,1,86,130,1219.0,6,179.6,265.6,222.60000000000002,WR,0.0,0.0,0.0,9.8125,0.0625,5.375,8.125,76.1875,0.375,11.225,13.912500000000001
2019,00-0030431,15,0.0,0,0.0,115.0,1,90,139,1134.0,2,142.9,232.9,187.9,WR,0.0,0.0,0.0,7.666666666666667,0.06666666666666667,6.0,9.266666666666667,75.6,0.13333333333333333,9.526666666666667,12.526666666666667
2020,00-0030431,16,0.0,0,0.0,155.0,2,90,129,936.0,6,155.1,245.1,202.10000000000002,WR,0.0,0.0,0.0,9.6875,0.125,5.625,8.0625,58.5,0.375,9.69375,12.631250000000001
2021,00-0030431,9,0.0,0,0.0,46.0,1,45,69,556.0,4,92.2,137.2,112.7,WR,0.0,0.0,0.0,5.111111111111111,0.1111111111111111,5.0,7.666666666666667,61.77777777777778,0.4444444444444444,10.244444444444445,12.522222222222222
2022,00-0030431,17,0.0,0,0.0,0.0,0,53,91,527.0,2,64.7,117.7,91.2,WR,0.0,0.0,0.0,0.0,0.0,3.1176470588235294,5.352941176470588,31.0,0.11764705882352941,3.8058823529411767,5.364705882352942
2023,00-0030431,13,0.0,0,0.0,7.0,0,40,75,426.0,1,49.300000000000004,89.3,69.30000000000001,WR,0.0,0.0,0.0,0.5384615384615384,0.0,3.076923076923077,5.769230769230769,32.76923076923077,0.07692307692307693,3.7923076923076926,5.330769230769231
2018,00-0030432,1,0.0,0,0.0,9.0,0,0,0,0.0,0,0.9,0.9,0.9,RB,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
2017,00-0030433,9,0.0,0,0.0,383.0,5,1,1,15.0,0,67.8,68.8,70.30000000000001,RB,0.0,0.0,0.0,42.55555555555556,0.5555555555555556,0.1111111111111111,0.1111111111111111,1.6666666666666667,0.0,7.533333333333333,7.811111111111113
2018,00-0030433,4,0.0,0,0.0,43.0,0,1,1,9.0,0,3.2,4.2,5.7,RB,0.0,0.0,0.0,10.75,0.0,0.25,0.25,2.25,0.0,0.8,1.425
2017,00-0030443,8,0.0,0,0.0,0.0,0,12,14,122.0,1,18.2,30.2,24.200000000000003,TE,0.0,0.0,0.0,0.0,0.0,1.5,1.75,15.25,0.125,2.275,3.0250000000000004
2018,00-0030443,11,0.0,0,0.0,0.0,0,21,24,263.0,1,32.3,53.3,42.8,TE,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,2.1818181818181817,23.90909090909091,0.09090909090909091,2.936363636363636,3.8909090909090907
2019,00-0030443,2,0.0,0,0.0,0.0,0,2,2,10.0,0,1.0,3.0,2.0,TE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.5,1.0
2020,00-0030443,5,0.0,0,0.0,0.0,0,5,6,46.0,0,4.6,9.6,7.1000000000000005,TE,0.0,0.0,0.0,0.0,0.0,1.0,1.2,9.2,0.0,0.9199999999999999,1.4200000000000002
2017,00-0030456,16,0.0,0,0.0,458.0,2,43,60,381.0,2,107.9,150.9,129.4,RB,0.0,0.0,0.0,28.625,0.125,2.6875,3.75,23.8125,0.125,6.74375,8.0875
2018,00-0030456,12,0.0,0,0.0,211.0,3,35,48,218.0,0,60.9,95.9,78.4,RB,0.0,0.0,0.0,17.583333333333332,0.25,2.9166666666666665,4.0,18.166666666666668,0.0,5.075,6.533333333333334
2019,00-0030456,16,0.0,0,0.0,170.0,0,30,43,234.0,0,38.400000000000006,68.4,55.400000000000006,RB,0.0,0.0,0.0,10.625,0.0,1.875,2.6875,14.625,0.0,2.4000000000000004,3.4625000000000004
2020,00-0030456,16,0.0,0,0.0,416.0,3,47,59,355.0,3,111.10000000000001,158.10000000000002,136.6,RB,0.0,0.0,0.0,26.0,0.1875,2.9375,3.6875,22.1875,0.1875,6.9437500000000005,8.5375
2021,00-0030456,10,0.0,0,0.0,58.0,0,23,29,123.0,3,36.1,59.1,47.6,RB,0.0,0.0,0.0,5.8,0.0,2.3,2.9,12.3,0.3,3.6100000000000003,4.76
2022,00-0030456,2,0.0,0,0.0,28.0,0,2,2,-1.0,0,2.7,4.7,3.7,RB,0.0,0.0,0.0,14.0,0.0,1.0,1.0,-0.5,0.0,1.35,1.85
2017,00-0030460,7,0.0,0,0.0,0.0,0,3,17,51.0,0,5.1000000000000005,8.100000000000001,6.6000000000000005,WR,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,2.4285714285714284,7.285714285714286,0.0,0.7285714285714286,0.942857142857143
2017,00-0030465,9,0.0,0,0.0,57.0,1,5,8,56.0,0,17.3,22.3,19.8,RB,0.0,0.0,0.0,6.333333333333333,0.1111111111111111,0.5555555555555556,0.8888888888888888,6.222222222222222,0.0,1.9222222222222223,2.2
2018,00-0030465,6,0.0,0,0.0,71.0,0,1,1,3.0,0,7.4,8.4,7.9,RB,0.0,0.0,0.0,11.833333333333334,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,1.2333333333333334,1.3166666666666667
2019,00-0030465,8,3.0,0,0.0,28.0,0,6,8,22.0,0,11.120000000000001,17.12,8.120000000000001,RB,0.375,0.0,0.0,3.5,0.0,0.75,1.0,2.75,0.0,1.3900000000000001,1.0150000000000001
2020,00-0030465,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,RB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021,00-0030465,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,00-0030470,9,0.0,0,0.0,0.0,0,14,24,188.0,1,24.8,38.8,31.8,TE,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,2.6666666666666665,20.88888888888889,0.1111111111111111,2.7555555555555555,3.533333333333333
2018,00-0030470,15,0.0,0,0.0,0.0,0,50,72,610.0,4,83.0,133.0,110.0,TE,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,4.8,40.666666666666664,0.26666666666666666,5.533333333333333,7.333333333333333
2019,00-0030470,14,0.0,0,0.0,2.0,0,38,55,273.0,3,45.5,83.5,64.5,TE,0.0,0.0,0.0,0.14285714285714285,0.0,2.7142857142857144,3.9285714285714284,19.5,0.21428571428571427,3.25,4.607142857142857
2020,00-0030470,9,0.0,0,0.0,0.0,0,15,20,99.0,0,9.9,24.9,17.4,TE,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.2222222222222223,11.0,0.0,1.1,1.9333333333333331
2020,00-0030471,2,0.0,0,0.0,46.0,0,0,0,0.0,0,4.6000000000000005,4.6000000000000005,4.6000000000000005,S,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.3000000000000003,2.3000000000000003
2017,00-0030472,6,0.0,0,0.0,0.0,0,27,35,211.0,2,33.1,60.099999999999994,46.6,TE,0.0,0.0,0.0,0.0,0.0,4.5,5.833333333333333,35.166666666666664,0.3333333333333333,5.516666666666667,7.766666666666667
2018,00-0030472,13,0.0,0,0.0,0.0,0,54,84,558.0,2,65.8,119.8,94.80000000000001,TE,0.0,0.0,0.0,0.0,0.0,4.153846153846154,6.461538461538462,42.92307692307692,0.15384615384615385,5.061538461538461,7.292307692307693
2020,00-0030472,10,0.0,0,0.0,0.0,0,26,46,231.0,4,47.1,73.1,60.1,TE,0.0,0.0,0.0,0.0,0.0,2.6,4.6,23.1,0.4,4.71,6.01
2017,00-0030485,9,0.0,0,0.0,179.0,0,6,6,47.0,0,22.6,28.6,25.6,RB,0.0,0.0,0.0,19.88888888888889,0.0,0.6666666666666666,0.6666666666666666,5.222222222222222,0.0,2.511111111111111,2.8444444444444446
2017,00-0030496,15,0.0,0,0.0,1291.0,9,86,107,663.0,2,257.40000000000003,343.40000000000003,304.4,RB,0.0,0.0,0.0,86.06666666666666,0.6,5.733333333333333,7.133333333333334,44.2,0.13333333333333333,17.160000000000004,20.293333333333333
2019,00-0030496,15,0.0,0,0.0,789.0,3,66,78,461.0,1,149.0,215.0,182.0,RB,0.0,0.0,0.0,52.6,0.2,4.4,5.2,30.733333333333334,0.06666666666666667,9.933333333333334,12.133333333333333
2020,00-0030496,11,0.0,0,0.0,328.0,2,16,20,138.0,0,58.6,74.60000000000001,66.60000000000001,RB,0.0,0.0,0.0,29.818181818181817,0.18181818181818182,1.4545454545454546,1.8181818181818181,12.545454545454545,0.0,5.327272727272727,6.054545454545456
